id_mutation,date_mutation,numero_disposition,nature_mutation,valeur_fonciere,adresse_numero,adresse_suffixe,adresse_nom_voie,adresse_code_voie,code_postal,code_commune,nom_commune,code_departement,ancien_code_commune,ancien_nom_commune,id_parcelle,ancien_id_parcelle,numero_volume,lot1_numero,lot1_surface_carrez,lot2_numero,lot2_surface_carrez,lot3_numero,lot3_surface_carrez,lot4_numero,lot4_surface_carrez,lot5_numero,lot5_surface_carrez,nombre_lots,code_type_local,type_local,surface_reelle_bati,nombre_pieces_principales,code_nature_culture,nature_culture,code_nature_culture_speciale,nature_culture_speciale,surface_terrain,longitude,latitude
2023-1350623,2023-06-20,000001,Vente,100500,49,,BD SAINT GERMAIN,8619,75005,75105,Paris 5e Arrondissement,75,,,75105000BO0028,,,26,10.4,,,,,,,,,1,3,Dépendance,,0,,,,,,2.347738,48.85002
2023-1350623,2023-06-20,000001,Vente,100500,49,,BD SAINT GERMAIN,8619,75005,75105,Paris 5e Arrondissement,75,,,75105000BO0028,,,26,10.4,,,,,,,,,1,2,Appartement,14,1,,,,,,2.347738,48.85002
2023-1350639,2023-06-19,000001,Vente,1600000,51,,RUE GEOFFROY ST HILAIRE,4108,75005,75105,Paris 5e Arrondissement,75,,,75105000AK0109,,,20,,27,146.95,43,,,,,,3,2,Appartement,145,5,,,,,,2.35494,48.842842
2023-1350639,2023-06-19,000001,Vente,1600000,51,,RUE GEOFFROY ST HILAIRE,4108,75005,75105,Paris 5e Arrondissement,75,,,75105000AK0109,,,20,,27,146.95,43,,,,,,3,3,Dépendance,,0,,,,,,2.35494,48.842842
2023-1350639,2023-06-19,000001,Vente,1600000,51,,RUE GEOFFROY ST HILAIRE,4108,75005,75105,Paris 5e Arrondissement,75,,,75105000AK0109,,,20,,27,146.95,43,,,,,,3,3,Dépendance,,0,,,,,,2.35494,48.842842
2023-1350650,2023-06-21,000001,Vente,830000,22,,RUE POLIVEAU,7576,75005,75105,Paris 5e Arrondissement,75,,,75105000AQ0064,,,33,,53,,,,,,,,2,2,Appartement,64,3,,,,,,2.359304,48.84047
2023-1350650,2023-06-21,000001,Vente,830000,22,,RUE POLIVEAU,7576,75005,75105,Paris 5e Arrondissement,75,,,75105000AQ0064,,,33,,53,,,,,,,,2,3,Dépendance,,0,,,,,,2.359304,48.84047
2023-1350671,2023-06-28,000001,Vente,1500000,14,,RUE DES ECOLES,3098,75005,75105,Paris 5e Arrondissement,75,,,75105000AC0084,,,29,80.59,6,,,,,,,,2,3,Dépendance,,0,,,,,,2.349334,48.848613
2023-1350671,2023-06-28,000001,Vente,1500000,14,,RUE DES ECOLES,3098,75005,75105,Paris 5e Arrondissement,75,,,75105000AC0084,,,29,80.59,6,,,,,,,,2,2,Appartement,81,3,,,,,,2.349334,48.848613
2023-1350671,2023-06-28,000001,Vente,1500000,14,,RUE DES ECOLES,3098,75005,75105,Paris 5e Arrondissement,75,,,75105000AC0084,,,29,80.59,6,,,,,,,,2,3,Dépendance,,0,,,,,,2.349334,48.848613
2023-1350678,2023-06-23,000001,Vente,2600000,7,,RUE LINNE,5696,75005,75105,Paris 5e Arrondissement,75,,,75105000AG0070,,,108,,,,,,,,,,1,3,Dépendance,,0,,,,,,2.354343,48.844154
2023-1350678,2023-06-23,000001,Vente,2600000,7,,RUE LINNE,5696,75005,75105,Paris 5e Arrondissement,75,,,75105000AG0070,,,25,122.04,43,,,,,,,,2,2,Appartement,121,4,,,,,,2.354343,48.844154
2023-1350678,2023-06-23,000001,Vente,2600000,7,,RUE LINNE,5696,75005,75105,Paris 5e Arrondissement,75,,,75105000AG0070,,,25,122.04,43,,,,,,,,2,3,Dépendance,,0,,,,,,2.354343,48.844154
2023-1350695,2023-06-29,000001,Vente,13000,12,,RUE DE PONTOISE,7621,75005,75105,Paris 5e Arrondissement,75,,,75105000AB0166,,,191,,,,,,,,,,1,3,Dépendance,,0,,,,,,2.35148,48.850188
2023-1350699,2023-06-30,000001,Vente,1650485,29,,RUE CENSIER,1642,75005,75105,Paris 5e Arrondissement,75,,,75105000AU0036,,,1026,112.4,411,,,,,,,,2,2,Appartement,135,5,,,,,,2.35308,48.840133
2023-1350699,2023-06-30,000001,Vente,1650485,29,,RUE CENSIER,1642,75005,75105,Paris 5e Arrondissement,75,,,75105000AU0036,,,1026,112.4,411,,,,,,,,2,3,Dépendance,,0,,,,,,2.35308,48.840133
2023-1350701,2023-06-15,000001,Vente,205000,20,,RUE DES BOULANGERS,1156,75005,75105,Paris 5e Arrondissement,75,,,75105000AH0026,,,100,,,,,,,,,,1,2,Appartement,41,2,,,,,,2.353465,48.845999
2023-1350701,2023-06-15,000001,Vente,205000,20,,RUE DES BOULANGERS,1156,75005,75105,Paris 5e Arrondissement,75,,,75105000AH0026,,,100,,,,,,,,,,1,3,Dépendance,,0,,,,,,2.353465,48.845999
2023-1350718,2023-06-28,000001,Vente,1150000,12,,RUE FREDERIC SAUTON,3848,75005,75105,Paris 5e Arrondissement,75,,,75105000BQ0089,,,1,218.04,30,,,,,,,,2,4,Local industriel. commercial ou assimilé,32,0,,,,,,2.348819,48.850825
2023-1350718,2023-06-28,000001,Vente,1150000,12,,RUE FREDERIC SAUTON,3848,75005,75105,Paris 5e Arrondissement,75,,,75105000BQ0089,,,19,1,2,,,,,,,,2,4,Local industriel. commercial ou assimilé,207,0,,,,,,2.348819,48.850825
2023-1350718,2023-06-28,000001,Vente,1150000,12,,RUE FREDERIC SAUTON,3848,75005,75105,Paris 5e Arrondissement,75,,,75105000BQ0089,,,20,,6,35.75,,,,,,,2,2,Appartement,32,2,,,,,,2.348819,48.850825
2023-1350718,2023-06-28,000001,Vente,1150000,12,,RUE FREDERIC SAUTON,3848,75005,75105,Paris 5e Arrondissement,75,,,75105000BQ0089,,,20,,6,35.75,,,,,,,2,3,Dépendance,,0,,,,,,2.348819,48.850825
2023-1350740,2023-06-19,000001,Vente,550000,19,,RUE DES FOSSES ST JACQUES,3749,75005,75105,Paris 5e Arrondissement,75,,,75105000BK0035,,,58,43.52,,,,,,,,,1,2,Appartement,36,3,,,,,,2.345046,48.84552
2023-1350740,2023-06-19,000001,Vente,550000,19,,RUE DES FOSSES ST JACQUES,3749,75005,75105,Paris 5e Arrondissement,75,,,75105000BK0035,,,58,43.52,,,,,,,,,1,3,Dépendance,,0,,,,,,2.345046,48.84552
2023-1350741,2023-06-13,000001,Vente,275000,13,,RUE POLIVEAU,7576,75005,75105,Paris 5e Arrondissement,75,,,75105000AR0028,,,28,29.57,7,,,,,,,,2,3,Dépendance,,0,,,,,,2.3603,48.840064
2023-1350741,2023-06-13,000001,Vente,275000,13,,RUE POLIVEAU,7576,75005,75105,Paris 5e Arrondissement,75,,,75105000AR0028,,,28,29.57,7,,,,,,,,2,2,Appartement,28,2,,,,,,2.3603,48.840064
2023-1350759,2023-06-22,000001,Vente,518000,8,,RUE DU VAL DE GRACE,9544,75005,75105,Paris 5e Arrondissement,75,,,75105000BG0057,,,15,70.2,19,,,,,,,,2,3,Dépendance,,0,,,,,,2.34032,48.841253
2023-1350759,2023-06-22,000001,Vente,518000,8,,RUE DU VAL DE GRACE,9544,75005,75105,Paris 5e Arrondissement,75,,,75105000BG0057,,,15,70.2,19,,,,,,,,2,2,Appartement,70,2,,,,,,2.34032,48.841253
2023-1350778,2023-06-27,000001,Vente,52000,253,,RUE SAINT JACQUES,8648,75005,75105,Paris 5e Arrondissement,75,,,75105000BD0024,,,360,,,,,,,,,,1,3,Dépendance,,0,,,,,,2.341764,48.842168
2023-1350781,2023-06-29,000001,Vente,900000,40,,RUE GAY-LUSSAC,3998,75005,75105,Paris 5e Arrondissement,75,,,75105000BC0011,,,13,,24,,,,,,,,2,3,Dépendance,,0,,,,,,2.342067,48.843687
2023-1350781,2023-06-29,000001,Vente,900000,40,,RUE GAY-LUSSAC,3998,75005,75105,Paris 5e Arrondissement,75,,,75105000BC0011,,,13,,24,,,,,,,,2,2,Appartement,75,4,,,,,,2.342067,48.843687
2023-1350789,2023-06-29,000001,Vente,85000,119,B,RUE MONGE,6432,75005,75105,Paris 5e Arrondissement,75,,,75105000AU0052,,,19,8.72,,,,,,,,,1,2,Appartement,12,1,,,,,,2.351132,48.838941
2023-1350791,2023-06-28,000001,Vente,850000,65,,RUE CLAUDE BERNARD,2069,75005,75105,Paris 5e Arrondissement,75,,,75105000BE0015,,,36,69.3,,,,,,,,,1,3,Dépendance,,0,,,,,,2.34421,48.840551
2023-1350791,2023-06-28,000001,Vente,850000,65,,RUE CLAUDE BERNARD,2069,75005,75105,Paris 5e Arrondissement,75,,,75105000BE0015,,,36,69.3,,,,,,,,,1,2,Appartement,69,3,,,,,,2.34421,48.840551
2023-1350791,2023-06-28,000001,Vente,850000,65,,RUE CLAUDE BERNARD,2069,75005,75105,Paris 5e Arrondissement,75,,,75105000BE0015,,,17,,,,,,,,,,1,3,Dépendance,,0,,,,,,2.34421,48.840551
2023-1350797,2023-06-22,000001,Vente,775000,3,,RUE DE L ESTRAPADE,3377,75005,75105,Paris 5e Arrondissement,75,,,75105000AZ0022,,,315,66.62,348,,,,,,,,2,2,Appartement,70,2,,,,,,2.347743,48.844285
2023-1350803,2023-06-20,000001,Vente,355000,3,,RUE DU PETIT PONT,7344,75005,75105,Paris 5e Arrondissement,75,,,75105000BQ0038,,,45,,9,25.02,,,,,,,2,3,Dépendance,,0,,,,,,2.346871,48.85257
2023-1350803,2023-06-20,000001,Vente,355000,3,,RUE DU PETIT PONT,7344,75005,75105,Paris 5e Arrondissement,75,,,75105000BQ0038,,,45,,9,25.02,,,,,,,2,2,Appartement,35,3,,,,,,2.346871,48.85257
2023-1350812,2023-07-03,000001,Vente,741000,65,,RUE LHOMOND,5648,75005,75105,Paris 5e Arrondissement,75,,,75105000AY0074,,,107,,125,,,,,,,,2,2,Appartement,68,3,,,,,,2.349156,48.840568
2023-1350812,2023-07-03,000001,Vente,741000,65,,RUE LHOMOND,5648,75005,75105,Paris 5e Arrondissement,75,,,75105000AY0074,,,107,,125,,,,,,,,2,3,Dépendance,,0,,,,,,2.349156,48.840568
2023-1350812,2023-07-03,000001,Vente,741000,65,,RUE LHOMOND,5648,75005,75105,Paris 5e Arrondissement,75,,,75105000AY0074,,,152,,,,,,,,,,1,3,Dépendance,,0,,,,,,2.349156,48.840568
2023-1350816,2023-06-23,000001,Vente,340000,3,,RUE BLAINVILLE,1001,75005,75105,Paris 5e Arrondissement,75,,,75105000AZ0039,,,23,26.93,,,,,,,,,1,2,Appartement,27,1,,,,,,2.349053,48.844417
2023-1350817,2023-06-30,000001,Vente,625000,40,,RUE DES ECOLES,3098,75005,75105,Paris 5e Arrondissement,75,,,75105000BO0059,,,20,,,,,,,,,,1,2,Appartement,54,3,,,,,,2.346431,48.84944
2023-1350822,2023-06-16,000001,Vente,517500,17,,RUE DU PETIT PONT,7344,75005,75105,Paris 5e Arrondissement,75,,,75105000BQ0031,,,118,,138,,,,,,,,2,2,Appartement,70,2,,,,,,2.346703,48.852314
2023-1350822,2023-06-16,000001,Vente,517500,17,,RUE DU PETIT PONT,7344,75005,75105,Paris 5e Arrondissement,75,,,75105000BQ0031,,,118,,138,,,,,,,,2,3,Dépendance,,0,,,,,,2.346703,48.852314
2023-1350838,2023-06-22,000001,Vente,410000,13,,RUE DU PETIT PONT,7344,75005,75105,Paris 5e Arrondissement,75,,,75105000BQ0032,,,6,33.4,,,,,,,,,1,2,Appartement,34,1,,,,,,2.346625,48.85238
2023-1350839,2023-06-20,000001,Vente,390000,29,,RUE DE LA HUCHETTE,4678,75005,75105,Paris 5e Arrondissement,75,,,75105000BP0067,,,17,,,,,,,,,,1,2,Appartement,31,1,,,,,,2.344938,48.853002
2023-1350840,2023-06-26,000001,Vente,4641000,5,,PL PAUL PAINLEVE,7174,75005,75105,Paris 5e Arrondissement,75,,,75105000BO0089,,,23,,29,136.2,,,,,,,2,3,Dépendance,,0,,,,,,2.344593,48.849937
2023-1350840,2023-06-26,000001,Vente,4641000,5,,PL PAUL PAINLEVE,7174,75005,75105,Paris 5e Arrondissement,75,,,75105000BO0089,,,23,,29,136.2,,,,,,,2,2,Appartement,121,5,,,,,,2.344593,48.849937
2023-1350840,2023-06-26,000001,Vente,4641000,5,,PL PAUL PAINLEVE,7174,75005,75105,Paris 5e Arrondissement,75,,,75105000BO0089,,,23,,29,136.2,,,,,,,2,3,Dépendance,,0,,,,,,2.344593,48.849937
2023-1350840,2023-06-26,000001,Vente,4641000,5,,PL PAUL PAINLEVE,7174,75005,75105,Paris 5e Arrondissement,75,,,75105000BO0089,,,23,,29,136.2,,,,,,,2,3,Dépendance,,0,,,,,,2.344593,48.849937
2023-1350840,2023-06-26,000001,Vente,4641000,5,,PL PAUL PAINLEVE,7174,75005,75105,Paris 5e Arrondissement,75,,,75105000BO0089,,,23,,29,136.2,,,,,,,2,3,Dépendance,,0,,,,,,2.344593,48.849937
2023-1350883,2023-07-03,000001,Vente,486000,27,,RUE DE LA HUCHETTE,4678,75005,75105,Paris 5e Arrondissement,75,,,75105000BP0065,,,56,,7,,,,,,,,2,2,Appartement,44,2,,,,,,2.345067,48.85297
2023-1350883,2023-07-03,000001,Vente,486000,27,,RUE DE LA HUCHETTE,4678,75005,75105,Paris 5e Arrondissement,75,,,75105000BP0065,,,56,,7,,,,,,,,2,3,Dépendance,,0,,,,,,2.345067,48.85297
2023-1350915,2023-06-06,000001,Vente,100000,14,B,BD DE L HOPITAL,4649,75005,75105,Paris 5e Arrondissement,75,,,75105000AQ0027,,,966,,,,,,,,,,1,3,Dépendance,,0,,,,,,2.362951,48.84247
2023-1350920,2023-06-26,000001,Vente,480000,295,,RUE SAINT JACQUES,8648,75005,75105,Paris 5e Arrondissement,75,,,75105000BE0041,,,444,,,,,,,,,,1,3,Dépendance,,0,,,,,,2.340678,48.839452
2023-1350920,2023-06-26,000001,Vente,480000,295,,RUE SAINT JACQUES,8648,75005,75105,Paris 5e Arrondissement,75,,,75105000BE0041,,,170,40.67,,,,,,,,,1,2,Appartement,41,1,,,,,,2.340678,48.839452
2023-1351060,2023-06-27,000001,Vente,1100000,6,,RUE DES URSULINES,9533,75005,75105,Paris 5e Arrondissement,75,,,75105000BD0014,,,18,76.2,35,,,,,,,,2,2,Appartement,70,4,,,,,,2.342413,48.842857
2023-1351060,2023-06-27,000001,Vente,1100000,6,,RUE DES URSULINES,9533,75005,75105,Paris 5e Arrondissement,75,,,75105000BD0014,,,18,76.2,35,,,,,,,,2,3,Dépendance,,0,,,,,,2.342413,48.842857
2023-1351084,2023-05-31,000001,Vente,415100,16,,RUE ROYER-COLLARD,8421,75005,75105,Paris 5e Arrondissement,75,,,75105000BI0024,,,36,33.65,44,,,,,,,,2,3,Dépendance,,0,,,,,,2.341618,48.846072
2023-1351084,2023-05-31,000001,Vente,415100,16,,RUE ROYER-COLLARD,8421,75005,75105,Paris 5e Arrondissement,75,,,75105000BI0024,,,36,33.65,44,,,,,,,,2,2,Appartement,30,2,,,,,,2.341618,48.846072
2023-1351132,2023-06-22,000001,Vente,75000,7,,RUE LAGRANGE,5268,75005,75105,Paris 5e Arrondissement,75,,,75105000BQ0061,,,73,10.4,,,,,,,,,1,4,Local industriel. commercial ou assimilé,66,0,,,,,,2.348063,48.851662
2023-1351136,2023-06-22,000001,Vente,680000,7,,RUE LAGRANGE,5268,75005,75105,Paris 5e Arrondissement,75,,,75105000BQ0061,,,39,,74,,,,,,,,2,4,Local industriel. commercial ou assimilé,66,0,,,,,,2.348063,48.851662
2023-1351143,2023-07-06,000001,Vente,745800,3,,RUE LINNE,5696,75005,75105,Paris 5e Arrondissement,75,,,75105000AG0008,,,228,73.15,229,,,,,,,,2,2,Appartement,80,3,,,,,,2.354444,48.843893
2023-1351197,2023-07-06,000001,Vente,405660,4,,RUE EDOUARD QUENU,3154,75005,75105,Paris 5e Arrondissement,75,,,75105000AX0073,,,129,35.1,82,,,,,,,,2,2,Appartement,35,2,,,,,,2.349326,48.839412
2023-1351197,2023-07-06,000001,Vente,405660,4,,RUE EDOUARD QUENU,3154,75005,75105,Paris 5e Arrondissement,75,,,75105000AX0073,,,129,35.1,82,,,,,,,,2,3,Dépendance,,0,,,,,,2.349326,48.839412
2023-1351249,2023-06-21,000001,Vente,368700,6,,RUE D ARRAS,0467,75005,75105,Paris 5e Arrondissement,75,,,75105000AI0023,,,20,30.09,,,,,,,,,1,2,Appartement,26,2,,,,,,2.351443,48.847531
2023-1351249,2023-06-21,000001,Vente,368700,6,,RUE D ARRAS,0467,75005,75105,Paris 5e Arrondissement,75,,,75105000AI0023,,,20,30.09,,,,,,,,,1,3,Dépendance,,0,,,,,,2.351443,48.847531
2023-1351250,2023-06-30,000001,Vente,1575000,70,,BD DE PORT-ROYAL,7740,75005,75105,Paris 5e Arrondissement,75,,,75105000AW0006,,,156,103.01,197,,,,,,,,2,3,Dépendance,,0,,,,,,2.345164,48.838267
2023-1351250,2023-06-30,000001,Vente,1575000,70,,BD DE PORT-ROYAL,7740,75005,75105,Paris 5e Arrondissement,75,,,75105000AW0006,,,27,,,,,,,,,,1,3,Dépendance,,0,,,,,,2.345164,48.838267
2023-1351250,2023-06-30,000001,Vente,1575000,70,,BD DE PORT-ROYAL,7740,75005,75105,Paris 5e Arrondissement,75,,,75105000AW0006,,,156,103.01,197,,,,,,,,2,2,Appartement,105,5,,,,,,2.345164,48.838267
2023-1351250,2023-06-30,000001,Vente,1575000,70,,BD DE PORT-ROYAL,7740,75005,75105,Paris 5e Arrondissement,75,,,75105000AW0006,,,175,,,,,,,,,,1,3,Dépendance,,0,,,,,,2.345164,48.838267
2023-1351250,2023-06-30,000001,Vente,1575000,70,,BD DE PORT-ROYAL,7740,75005,75105,Paris 5e Arrondissement,75,,,75105000AW0006,,,176,,,,,,,,,,1,3,Dépendance,,0,,,,,,2.345164,48.838267
2023-1351250,2023-06-30,000001,Vente,1575000,70,,BD DE PORT-ROYAL,7740,75005,75105,Paris 5e Arrondissement,75,,,75105000AW0006,,,156,103.01,197,,,,,,,,2,3,Dépendance,,0,,,,,,2.345164,48.838267
2023-1351261,2023-06-20,000001,Vente,450000,9,,RUE LAROMIGUIERE,5360,75005,75105,Paris 5e Arrondissement,75,,,75105000AZ0027,,,23,34.09,,,,,,,,,1,2,Appartement,34,1,,,,,,2.347325,48.843748
2023-1351261,2023-06-20,000001,Vente,450000,9,,RUE LAROMIGUIERE,5360,75005,75105,Paris 5e Arrondissement,75,,,75105000AZ0027,,,152,,,,,,,,,,1,3,Dépendance,,0,,,,,,2.347325,48.843748
2023-1351263,2023-06-26,000001,Vente,310000,12,B,RUE DOMAT,2886,75005,75105,Paris 5e Arrondissement,75,,,75105000BQ0118,,,8,19.38,,,,,,,,,1,2,Appartement,25,1,,,,,,2.347026,48.850948
2023-1351269,2023-06-20,000001,Vente,278000,9,,RUE BUFFON,1371,75005,75105,Paris 5e Arrondissement,75,,,75105000AQ0015,,,20,,3,23.12,,,,,,,2,3,Dépendance,,0,,,,,,2.362964,48.842818
2023-1351269,2023-06-20,000001,Vente,278000,9,,RUE BUFFON,1371,75005,75105,Paris 5e Arrondissement,75,,,75105000AQ0015,,,20,,3,23.12,,,,,,,2,2,Appartement,24,1,,,,,,2.362964,48.842818
2023-1351300,2023-06-15,000001,Vente,650000,6,,RUE COCHIN,2169,75005,75105,Paris 5e Arrondissement,75,,,75105000AB0130,,,23,62.35,,,,,,,,,1,4,Local industriel. commercial ou assimilé,116,0,,,,,,2.352783,48.850202
2023-1351300,2023-06-15,000001,Vente,650000,6,,RUE COCHIN,2169,75005,75105,Paris 5e Arrondissement,75,,,75105000AB0130,,,24,,,,,,,,,,1,3,Dépendance,,0,,,,,,2.352783,48.850202
2023-1351301,2023-06-23,000001,Vente,230000,23,,RUE MOUFFETARD,6581,75005,75105,Paris 5e Arrondissement,75,,,75105000AK0009,,,110,,,,,,,,,,1,2,Appartement,29,1,,,,,,2.34957,48.844176
2023-1351303,2023-07-03,000001,Vente,69000,21,,RUE CUJAS,2487,75005,75105,Paris 5e Arrondissement,75,,,75105000BJ0011,,,139,6.52,,,,,,,,,1,2,Appartement,9,1,,,,,,2.341981,48.847925
2023-1351318,2023-05-26,000001,Vente,110000,22,,BD DE L HOPITAL,4649,75005,75105,Paris 5e Arrondissement,75,,,75105000AQ0060,,,96,13.09,,,,,,,,,1,2,Appartement,12,1,,,,,,2.362449,48.841631
2023-1351352,2023-06-21,000001,Vente,3380000,9,,RUE GUY DE LA BROSSE,4434,75005,75105,Paris 5e Arrondissement,75,,,75105000AG0046,,,44,143.02,,,,,,,,,1,3,Dépendance,,0,,,,,,2.355564,48.844928
2023-1351352,2023-06-21,000001,Vente,3380000,9,,RUE GUY DE LA BROSSE,4434,75005,75105,Paris 5e Arrondissement,75,,,75105000AG0046,,,44,143.02,,,,,,,,,1,1,Maison,148,6,,,,,,2.355564,48.844928
2023-1351360,2023-07-06,000001,Vente,3195000,141,,BD SAINT MICHEL,8705,75005,75105,Paris 5e Arrondissement,75,,,75105000BF0013,,,3,229.7,,,,,,,,,1,3,Dépendance,,0,,,,,,2.338006,48.841265
2023-1351360,2023-07-06,000001,Vente,3195000,141,,BD SAINT MICHEL,8705,75005,75105,Paris 5e Arrondissement,75,,,75105000BF0013,,,3,229.7,,,,,,,,,1,3,Dépendance,,0,,,,,,2.338006,48.841265
2023-1351360,2023-07-06,000001,Vente,3195000,141,,BD SAINT MICHEL,8705,75005,75105,Paris 5e Arrondissement,75,,,75105000BF0013,,,3,229.7,,,,,,,,,1,2,Appartement,159,3,,,,,,2.338006,48.841265
2023-1351360,2023-07-06,000001,Vente,3195000,141,,BD SAINT MICHEL,8705,75005,75105,Paris 5e Arrondissement,75,,,75105000BF0013,,,3,229.7,,,,,,,,,1,3,Dépendance,,0,,,,,,2.338006,48.841265
2023-1351360,2023-07-06,000001,Vente,3195000,141,,BD SAINT MICHEL,8705,75005,75105,Paris 5e Arrondissement,75,,,75105000BF0013,,,3,229.7,,,,,,,,,1,4,Local industriel. commercial ou assimilé,63,0,,,,,,2.338006,48.841265
2023-1351362,2023-07-07,000001,Vente,144900,39,,RUE GALANDE,3921,75005,75105,Paris 5e Arrondissement,75,,,75105000BQ0112,,,27,9.24,,,,,,,,,1,2,Appartement,10,1,,,,,,2.347333,48.85129
2023-1351368,2023-06-20,000001,Vente,39000,27,,RUE BROCA,1313,75005,75105,Paris 5e Arrondissement,75,,,75105000AW0068,,,51,,,,,,,,,,1,3,Dépendance,,0,,,,,,2.348309,48.837769
2023-1351402,2023-07-10,000001,Vente,25000,93,,RUE MONGE,6432,75005,75105,Paris 5e Arrondissement,75,,,75105000AL0111,,,146,,,,,,,,,,1,3,Dépendance,,0,,,,,,2.352439,48.841463
2023-1351440,2023-06-20,000001,Vente,375000,36,,RUE DAUBENTON,2580,75005,75105,Paris 5e Arrondissement,75,,,75105000AL0070,,,1,40.52,,,,,,,,,1,4,Local industriel. commercial ou assimilé,46,0,,,,,,2.352263,48.841111
2023-1351476,2023-06-30,000001,Vente,150000,4,,RUE DES LYONNAIS,5868,75005,75105,Paris 5e Arrondissement,75,,,75105000AW0027,,,221,,,,,,,,,,1,2,Appartement,11,1,,,,,,2.347235,48.838296
2023-1351499,2023-06-29,000001,Vente,853000,257,,RUE SAINT JACQUES,8648,75005,75105,Paris 5e Arrondissement,75,,,75105000BD0024,,,215,72.66,,,,,,,,,1,2,Appartement,73,3,,,,,,2.341764,48.842168
2023-1351499,2023-06-29,000001,Vente,853000,257,,RUE SAINT JACQUES,8648,75005,75105,Paris 5e Arrondissement,75,,,75105000BD0024,,,215,72.66,,,,,,,,,1,3,Dépendance,,0,,,,,,2.341764,48.842168
2023-1351499,2023-06-29,000001,Vente,853000,253,,RUE SAINT JACQUES,8648,75005,75105,Paris 5e Arrondissement,75,,,75105000BD0024,,,318,,,,,,,,,,1,3,Dépendance,,0,,,,,,2.341764,48.842168
2023-1351501,2023-06-29,000001,Vente,42000,253,,RUE SAINT JACQUES,8648,75005,75105,Paris 5e Arrondissement,75,,,75105000BD0024,,,480,,,,,,,,,,1,3,Dépendance,,0,,,,,,2.341764,48.842168
2023-1351505,2023-06-22,000001,Vente,586700,8,,BD DE L HOPITAL,4649,75005,75105,Paris 5e Arrondissement,75,,,75105000AQ0023,,,162,,23,46.31,,,,,,,2,3,Dépendance,,0,,,,,,2.36314,48.842696
2023-1351505,2023-06-22,000001,Vente,586700,8,,BD DE L HOPITAL,4649,75005,75105,Paris 5e Arrondissement,75,,,75105000AQ0023,,,162,,23,46.31,,,,,,,2,2,Appartement,43,2,,,,,,2.36314,48.842696
2023-1351544,2023-07-07,000001,Vente,350000,7,,RUE DES ECOLES,3098,75005,75105,Paris 5e Arrondissement,75,,,75105000AI0028,,,7,26.29,,,,,,,,,1,2,Appartement,25,2,,,,,,2.351974,48.847514
2023-1351551,2023-07-11,000001,Vente,375000,15,,PL DU PANTHEON,7034,75005,75105,Paris 5e Arrondissement,75,,,75105000BK0034,,,29,,,,,,,,,,1,3,Dépendance,,0,,,,,,2.345258,48.845572
2023-1351551,2023-07-11,000001,Vente,375000,15,,PL DU PANTHEON,7034,75005,75105,Paris 5e Arrondissement,75,,,75105000BK0034,,,28,9.45,,,,,,,,,1,3,Dépendance,,0,,,,,,2.345258,48.845572
2023-1351560,2023-06-30,000001,Vente,49000,43,,RUE LACEPEDE,5220,75005,75105,Paris 5e Arrondissement,75,,,75105000AK0013,,,25,,,,,,,,,,1,3,Dépendance,,0,,,,,,2.350515,48.843971
2023-1351582,2023-07-03,000001,Vente,889000,14,,RUE DE QUATREFAGES,7911,75005,75105,Paris 5e Arrondissement,75,,,75105000AK0104,,,6,75.23,,,,,,,,,1,2,Appartement,77,4,,,,,,2.35459,48.843295
2023-1351582,2023-07-03,000001,Vente,889000,14,,RUE DE QUATREFAGES,7911,75005,75105,Paris 5e Arrondissement,75,,,75105000AK0104,,,6,75.23,,,,,,,,,1,3,Dépendance,,0,,,,,,2.35459,48.843295
2023-1351590,2023-06-28,000001,Vente,280000,51,,RUE DE LA HARPE,4475,75005,75105,Paris 5e Arrondissement,75,,,75105000BP0134,,,43,18.79,,,,,,,,,1,2,Appartement,21,1,,,,,,2.344214,48.851456
2023-1351602,2023-07-05,000001,Vente,345000,15,,RUE BERTHOLLET,0916,75005,75105,Paris 5e Arrondissement,75,,,75105000AW0017,,,48,,,,,,,,,,1,3,Dépendance,,0,,,,,,2.345998,48.839016
2023-1351602,2023-07-05,000001,Vente,345000,15,,RUE BERTHOLLET,0916,75005,75105,Paris 5e Arrondissement,75,,,75105000AW0017,,,18,27.59,,,,,,,,,1,2,Appartement,35,2,,,,,,2.345998,48.839016
2023-1351602,2023-07-05,000001,Vente,345000,15,,RUE BERTHOLLET,0916,75005,75105,Paris 5e Arrondissement,75,,,75105000AW0017,,,18,27.59,,,,,,,,,1,3,Dépendance,,0,,,,,,2.345998,48.839016
2023-1351608,2023-06-29,000001,Vente,92800,31,,RUE JUSSIEU,5130,75005,75105,Paris 5e Arrondissement,75,,,75105000AH0010,,,41,26.81,61,,77,,,,,,3,2,Appartement,29,1,,,,,,2.35353,48.846748
2023-1351608,2023-06-29,000001,Vente,92800,31,,RUE JUSSIEU,5130,75005,75105,Paris 5e Arrondissement,75,,,75105000AH0010,,,41,26.81,61,,77,,,,,,3,3,Dépendance,,0,,,,,,2.35353,48.846748
2023-1351613,2023-06-26,000001,Vente,240000,15,,RUE BERTHOLLET,0916,75005,75105,Paris 5e Arrondissement,75,,,75105000AW0017,,,21,20.03,,,,,,,,,1,2,Appartement,19,1,,,,,,2.345998,48.839016
