id_mutation,date_mutation,numero_disposition,nature_mutation,valeur_fonciere,adresse_numero,adresse_suffixe,adresse_nom_voie,adresse_code_voie,code_postal,code_commune,nom_commune,code_departement,ancien_code_commune,ancien_nom_commune,id_parcelle,ancien_id_parcelle,numero_volume,lot1_numero,lot1_surface_carrez,lot2_numero,lot2_surface_carrez,lot3_numero,lot3_surface_carrez,lot4_numero,lot4_surface_carrez,lot5_numero,lot5_surface_carrez,nombre_lots,code_type_local,type_local,surface_reelle_bati,nombre_pieces_principales,code_nature_culture,nature_culture,code_nature_culture_speciale,nature_culture_speciale,surface_terrain,longitude,latitude
2022-1679078,2022-08-11,000001,Vente,652850,79,B,RUE MONGE,6432,75005,75105,Paris 5e Arrondissement,75,,,75105000AK0050,,,16,46.14,17,,,,,,,,2,3,Dépendance,,0,,,,,,2.352376,48.842485
2022-1679078,2022-08-11,000001,Vente,652850,79,B,RUE MONGE,6432,75005,75105,Paris 5e Arrondissement,75,,,75105000AK0050,,,16,46.14,17,,,,,,,,2,3,Dépendance,,0,,,,,,2.352376,48.842485
2022-1679085,2022-08-19,000001,Vente,610000,24,,RUE MOUFFETARD,6581,75005,75105,Paris 5e Arrondissement,75,,,75105000AZ0043,,,18,,,,,,,,,,1,2,Appartement,86,3,,,,,,2.349005,48.844179
2022-1679095,2022-07-19,000001,Vente,391550,7,,RUE DE LA COLLEGIALE,2187,75005,75105,Paris 5e Arrondissement,75,,,75105000AV0025,,,30,,6,,,,,,,,2,2,Appartement,13,1,,,,,,2.352066,48.837565
2022-1679095,2022-07-19,000001,Vente,391550,7,,RUE DE LA COLLEGIALE,2187,75005,75105,Paris 5e Arrondissement,75,,,75105000AV0025,,,7,,,,,,,,,,1,2,Appartement,27,2,,,,,,2.352066,48.837565
2022-1679095,2022-07-19,000001,Vente,391550,7,,RUE DE LA COLLEGIALE,2187,75005,75105,Paris 5e Arrondissement,75,,,75105000AV0025,,,7,,,,,,,,,,1,3,Dépendance,,0,,,,,,2.352066,48.837565
2022-1679105,2022-08-26,000001,Vente,1170600,44,,RUE DE LA CLEF,2094,75005,75105,Paris 5e Arrondissement,75,,,75105000AK0060,,,76,89.23,,,,,,,,,1,2,Appartement,88,4,,,,,,2.352981,48.842472
2022-1679115,2022-08-11,000001,Vente,1155000,17,,BD SAINT MICHEL,8705,75005,75105,Paris 5e Arrondissement,75,,,75105000BP0145,,,29,,9,88.66,,,,,,,2,3,Dépendance,,0,,,,,,2.343686,48.851717
2022-1679115,2022-08-11,000001,Vente,1155000,17,,BD SAINT MICHEL,8705,75005,75105,Paris 5e Arrondissement,75,,,75105000BP0145,,,29,,9,88.66,,,,,,,2,2,Appartement,85,3,,,,,,2.343686,48.851717
2022-1679120,2022-07-01,000001,Vente,1298000,69,,RUE DU CARDINAL LEMOINE,1545,75005,75105,Paris 5e Arrondissement,75,,,75105000AJ0031,,,26,12,,,,,,,,,1,2,Appartement,11,1,,,,,,2.350664,48.845481
2022-1679124,2022-08-03,000001,Vente,325000,22,,RUE DU POT DE FER,7752,75005,75105,Paris 5e Arrondissement,75,,,75105000AZ0071,,,11,25.08,,,,,,,,,1,2,Appartement,24,1,,,,,,2.348339,48.842962
2022-1679131,2022-08-03,000001,Vente,40000,10,,SQ ADANSON,0052,75005,75105,Paris 5e Arrondissement,75,,,75105000AU0096,,,33,,,,,,,,,,1,3,Dépendance,,0,,,,,,2.351929,48.839099
2022-1679132,2022-08-03,000001,Vente,532000,1,,RUE DOLOMIEU,2884,75005,75105,Paris 5e Arrondissement,75,,,75105000AK0048,,,10,,23,,,,,,,,2,3,Dépendance,,0,,,,,,2.352501,48.842586
2022-1679132,2022-08-03,000001,Vente,532000,1,,RUE DOLOMIEU,2884,75005,75105,Paris 5e Arrondissement,75,,,75105000AK0048,,,10,,23,,,,,,,,2,2,Appartement,39,2,,,,,,2.352501,48.842586
2022-1679154,2022-08-09,000001,Vente,600000,43,,BD SAINT GERMAIN,8619,75005,75105,Paris 5e Arrondissement,75,,,75105000AC0006,,,9,,,,,,,,,,1,2,Appartement,55,3,,,,,,2.349841,48.849458
2022-1679154,2022-08-09,000001,Vente,600000,43,,BD SAINT GERMAIN,8619,75005,75105,Paris 5e Arrondissement,75,,,75105000AC0006,,,47,,,,,,,,,,1,3,Dépendance,,0,,,,,,2.349841,48.849458
2022-1679164,2022-08-12,000001,Vente,307500,35,,RUE DE LA CLEF,2094,75005,75105,Paris 5e Arrondissement,75,,,75105000AL0080,,,5,25.33,,,,,,,,,1,2,Appartement,30,2,,,,,,2.352567,48.842112
2022-1679164,2022-08-12,000001,Vente,307500,35,,RUE DE LA CLEF,2094,75005,75105,Paris 5e Arrondissement,75,,,75105000AL0080,,,5,25.33,,,,,,,,,1,3,Dépendance,,0,,,,,,2.352567,48.842112
2022-1679173,2022-08-17,000001,Vente,787000,24,,RUE DES BOULANGERS,1156,75005,75105,Paris 5e Arrondissement,75,,,75105000AH0028,,,21,65.14,22,,,,,,,,2,2,Appartement,66,3,,,,,,2.353162,48.846033
2022-1679173,2022-08-17,000001,Vente,787000,24,,RUE DES BOULANGERS,1156,75005,75105,Paris 5e Arrondissement,75,,,75105000AH0028,,,21,65.14,22,,,,,,,,2,3,Dépendance,,0,,,,,,2.353162,48.846033
2022-1679186,2022-07-29,000001,Vente,277000,9,,RUE DES BOULANGERS,1156,75005,75105,Paris 5e Arrondissement,75,,,75105000AJ0084,,,64,23.48,,,,,,,,,1,2,Appartement,24,1,,,,,,2.354023,48.84571
2022-1679206,2022-08-22,000001,Vente,281691,6,,RUE THOUIN,9302,75005,75105,Paris 5e Arrondissement,75,,,75105000AJ0013,,,16,24.86,,,,,,,,,1,4,Local industriel. commercial ou assimilé,30,0,,,,,,2.349342,48.845197
2022-1679214,2022-08-23,000001,Vente,163000,14,,RUE DOMAT,2886,75005,75105,Paris 5e Arrondissement,75,,,75105000BQ0117,,,22,13.15,,,,,,,,,1,2,Appartement,15,1,,,,,,2.34708,48.851077
2022-1679217,2022-08-29,000001,Vente,550012,14,,RUE SAINT SEVERIN,8760,75005,75105,Paris 5e Arrondissement,75,,,75105000BP0042,,,48,33.75,,,,,,,,,1,2,Appartement,33,1,,,,,,2.345689,48.852502
2022-1679223,2022-08-29,000001,Vente,500000,9,B,RUE DE VALENCE,9546,75005,75105,Paris 5e Arrondissement,75,,,75105000AV0053,,,32,44.5,58,,,,,,,,2,3,Dépendance,,0,,,,,,2.349713,48.837577
2022-1679223,2022-08-29,000001,Vente,500000,9,B,RUE DE VALENCE,9546,75005,75105,Paris 5e Arrondissement,75,,,75105000AV0053,,,32,44.5,58,,,,,,,,2,2,Appartement,48,2,,,,,,2.349713,48.837577
2022-1679232,2022-08-29,000001,Vente,408000,11,,RUE DE LA MONTGN STE GENEVIEVE,6448,75005,75105,Paris 5e Arrondissement,75,,,75105000AC0088,,,53,23.51,,,,,,,,,1,2,Appartement,91,4,,,,,,2.348912,48.848968
2022-1679232,2022-08-29,000001,Vente,408000,11,,RUE DE LA MONTGN STE GENEVIEVE,6448,75005,75105,Paris 5e Arrondissement,75,,,75105000AC0088,,,53,23.51,,,,,,,,,1,3,Dépendance,,0,,,,,,2.348912,48.848968
2022-1679240,2022-08-02,000001,Vente,500000,23,,RUE DE BIEVRE,0964,75005,75105,Paris 5e Arrondissement,75,,,75105000AB0074,,,1,,,,,,,,,,1,4,Local industriel. commercial ou assimilé,88,0,,,,,,2.350163,48.850283
2022-1679245,2022-08-24,000001,Vente,670000,5,,RUE BUFFON,1371,75005,75105,Paris 5e Arrondissement,75,,,75105000AQ0016,,,1016,,,,,,,,,,1,4,Local industriel. commercial ou assimilé,37,0,,,,,,2.363348,48.84298
2022-1679245,2022-08-24,000001,Vente,670000,5,,RUE BUFFON,1371,75005,75105,Paris 5e Arrondissement,75,,,75105000AQ0016,,,1012,25.02,,,,,,,,,1,4,Local industriel. commercial ou assimilé,25,0,,,,,,2.363348,48.84298
2022-1679253,2022-08-10,000001,Vente,50000,24,,RUE DES BOULANGERS,1156,75005,75105,Paris 5e Arrondissement,75,,,75105000AH0028,,,6,,,,,,,,,,1,2,Appartement,61,2,,,,,,2.353162,48.846033
2022-1679253,2022-08-10,000001,Vente,50000,24,,RUE DES BOULANGERS,1156,75005,75105,Paris 5e Arrondissement,75,,,75105000AH0028,,,6,,,,,,,,,,1,3,Dépendance,,0,,,,,,2.353162,48.846033
2022-1679282,2022-08-02,000001,Vente,650000,86,,BD SAINT MARCEL,8690,75005,75105,Paris 5e Arrondissement,75,,,75105000AS0028,,,17,52.14,,,,,,,,,1,2,Appartement,53,2,,,,,,2.352742,48.83737
2022-1679282,2022-08-02,000001,Vente,650000,86,,BD SAINT MARCEL,8690,75005,75105,Paris 5e Arrondissement,75,,,75105000AS0028,,,17,52.14,,,,,,,,,1,3,Dépendance,,0,,,,,,2.352742,48.83737
2022-1679290,2022-08-29,000001,Vente,550000,61,,RUE DU CARDINAL LEMOINE,1545,75005,75105,Paris 5e Arrondissement,75,,,75105000AJ0026,,,66,36.07,67,,,,,,,,2,2,Appartement,35,3,,,,,,2.351289,48.846029
2022-1679304,2022-08-18,000001,Vente,50000,73,,RUE DU CARDINAL LEMOINE,1545,75005,75105,Paris 5e Arrondissement,75,,,75105000AJ0033,,,53,,,,,,,,,,1,3,Dépendance,,0,,,,,,2.350389,48.845329
2022-1679304,2022-08-18,000001,Vente,50000,73,,RUE DU CARDINAL LEMOINE,1545,75005,75105,Paris 5e Arrondissement,75,,,75105000AJ0033,,,52,,,,,,,,,,1,3,Dépendance,,0,,,,,,2.350389,48.845329
2022-1679315,2022-08-04,000001,Vente,470000,28,,RUE DAUBENTON,2580,75005,75105,Paris 5e Arrondissement,75,,,75105000AL0090,,,21,,42,33.55,,,,,,,2,3,Dépendance,,0,,,,,,2.35305,48.841406
2022-1679315,2022-08-04,000001,Vente,470000,28,,RUE DAUBENTON,2580,75005,75105,Paris 5e Arrondissement,75,,,75105000AL0090,,,21,,42,33.55,,,,,,,2,2,Appartement,33,2,,,,,,2.35305,48.841406
2022-1679318,2022-08-05,000001,Vente,630000,54,,RUE DE LA CLEF,2094,75005,75105,Paris 5e Arrondissement,75,,,75105000AK0080,,,26,44.19,,,,,,,,,1,2,Appartement,51,2,,,,,,2.352954,48.843385
2022-1679319,2022-08-05,000001,Vente,45000,253,,RUE SAINT JACQUES,8648,75005,75105,Paris 5e Arrondissement,75,,,75105000BD0024,,,473,,,,,,,,,,1,3,Dépendance,,0,,,,,,2.341764,48.842168
2022-1679323,2022-08-30,000002,Vente,1000,32,,RUE MOUFFETARD,6581,75005,75105,Paris 5e Arrondissement,75,,,75105000AZ0047,,,47,,,,,,,,,,1,2,Appartement,12,1,,,,,,2.349039,48.843997
2022-1679324,2022-08-25,000001,Vente,635000,9,,RUE DE L ESSAI,3368,75005,75105,Paris 5e Arrondissement,75,,,75105000AR0056,,,33,53.46,52,,,,,,,,2,2,Appartement,54,3,,,,,,2.35793,48.839826
2022-1679324,2022-08-25,000001,Vente,635000,9,,RUE DE L ESSAI,3368,75005,75105,Paris 5e Arrondissement,75,,,75105000AR0056,,,33,53.46,52,,,,,,,,2,3,Dépendance,,0,,,,,,2.35793,48.839826
2022-1679326,2022-08-29,000001,Vente,130000,17,,RUE DES BERNARDINS,0896,75005,75105,Paris 5e Arrondissement,75,,,75105000AB0108,,,27,,28,,,,,,,,2,2,Appartement,14,1,,,,,,2.350963,48.850017
2022-1679335,2022-08-19,000001,Vente,1434600,3,,RUE LINNE,5696,75005,75105,Paris 5e Arrondissement,75,,,75105000AG0008,,,230,107.5,,,,,,,,,1,2,Appartement,110,5,,,,,,2.354444,48.843893
2022-1679354,2022-08-12,000001,Vente,1321500,95,,BD SAINT MICHEL,8705,75005,75105,Paris 5e Arrondissement,75,,,75105000BH0015,,,79,6.07,,,,,,,,,1,3,Dépendance,,0,,,,,,2.340169,48.844431
2022-1679354,2022-08-12,000001,Vente,1321500,95,,BD SAINT MICHEL,8705,75005,75105,Paris 5e Arrondissement,75,,,75105000BH0015,,,56,87.24,,,,,,,,,1,3,Dépendance,,0,,,,,,2.340169,48.844431
2022-1679354,2022-08-12,000001,Vente,1321500,95,,BD SAINT MICHEL,8705,75005,75105,Paris 5e Arrondissement,75,,,75105000BH0015,,,56,87.24,,,,,,,,,1,2,Appartement,86,4,,,,,,2.340169,48.844431
2022-1679360,2022-08-29,000001,Vente,515000,3,,RUE DES ECOLES,3098,75005,75105,Paris 5e Arrondissement,75,,,75105000AI0030,,,7,43.49,,,,,,,,,1,2,Appartement,43,2,,,,,,2.352235,48.847396
2022-1679360,2022-08-29,000001,Vente,515000,3,,RUE DES ECOLES,3098,75005,75105,Paris 5e Arrondissement,75,,,75105000AI0030,,,117,,,,,,,,,,1,3,Dépendance,,0,,,,,,2.352235,48.847396
2022-1679366,2022-08-25,000001,Vente,218000,15,,RUE LINNE,5696,75005,75105,Paris 5e Arrondissement,75,,,75105000AG0019,,,244,10.58,302,,,,,,,,2,2,Appartement,8,1,,,,,,2.354342,48.844678
2022-1679385,2022-08-31,000001,Vente,2900000,24,,RUE HENRI BARBUSSE,4535,75005,75105,Paris 5e Arrondissement,75,,,75105000BG0025,,,101,,107,,111,206.2,,,,,3,3,Dépendance,,0,,,,,,2.338861,48.841988
2022-1679385,2022-08-31,000001,Vente,2900000,24,,RUE HENRI BARBUSSE,4535,75005,75105,Paris 5e Arrondissement,75,,,75105000BG0025,,,101,,107,,111,206.2,,,,,3,2,Appartement,197,6,,,,,,2.338861,48.841988
2022-1679385,2022-08-31,000001,Vente,2900000,24,,RUE HENRI BARBUSSE,4535,75005,75105,Paris 5e Arrondissement,75,,,75105000BG0025,,,101,,107,,111,206.2,,,,,3,3,Dépendance,,0,,,,,,2.338861,48.841988
2022-1679419,2022-08-12,000001,Vente,99990,42,,RUE GAY-LUSSAC,3998,75005,75105,Paris 5e Arrondissement,75,,,75105000BC0010,,,20,,8,,,,,,,,2,3,Dépendance,,0,,,,,,2.342144,48.84352
2022-1679419,2022-08-12,000001,Vente,99990,42,,RUE GAY-LUSSAC,3998,75005,75105,Paris 5e Arrondissement,75,,,75105000BC0010,,,20,,8,,,,,,,,2,2,Appartement,75,4,,,,,,2.342144,48.84352
2022-1679439,2022-08-31,000001,Vente,480000,1,,RUE CLAUDE BERNARD,2069,75005,75105,Paris 5e Arrondissement,75,,,75105000AV0075,,,24,45.47,46,,,,,,,,2,2,Appartement,47,3,,,,,,2.350138,48.838425
2022-1679439,2022-08-31,000001,Vente,480000,1,,RUE CLAUDE BERNARD,2069,75005,75105,Paris 5e Arrondissement,75,,,75105000AV0075,,,24,45.47,46,,,,,,,,2,3,Dépendance,,0,,,,,,2.350138,48.838425
2022-1679457,2022-08-26,000001,Vente,500000,55,,RUE SAINT JACQUES,8648,75005,75105,Paris 5e Arrondissement,75,,,75105000BO0012,,,18,36.69,44,,,,,,,,2,2,Appartement,34,2,,,,,,2.345788,48.850406
2022-1679458,2022-08-18,000001,Vente,1520000,18,,PL MAUBERT,6181,75005,75105,Paris 5e Arrondissement,75,,,75105000BQ0091,,,69,85.23,,,,,,,,,1,2,Appartement,90,4,,,,,,2.348308,48.850378
2022-1679471,2022-09-02,000001,Vente,335839,1,,RUE DES FOSSES ST MARCEL,3751,75005,75105,Paris 5e Arrondissement,75,,,75105000AR0089,,,16,28.01,,,,,,,,,1,2,Appartement,27,2,,,,,,2.356467,48.839477
2022-1679485,2022-08-31,000001,Vente,28500,13,,RUE GRACIEUSE,4259,75005,75105,Paris 5e Arrondissement,75,,,75105000AL0005,,,1168,,,,,,,,,,1,3,Dépendance,,0,,,,,,2.35072,48.842286
2022-1679506,2022-08-30,000001,Vente,188000,32,,RUE MOUFFETARD,6581,75005,75105,Paris 5e Arrondissement,75,,,75105000AZ0047,,,48,,,,,,,,,,1,2,Appartement,16,1,,,,,,2.349039,48.843997
2022-1679506,2022-08-30,000001,Vente,188000,32,,RUE MOUFFETARD,6581,75005,75105,Paris 5e Arrondissement,75,,,75105000AZ0047,,,48,,,,,,,,,,1,2,Appartement,12,1,,,,,,2.349039,48.843997
2022-1679507,2022-08-31,000001,Vente,1232900,3,,RUE DES ARENES,0429,75005,75105,Paris 5e Arrondissement,75,,,75105000AG0001,,,9,79.07,,,,,,,,,1,2,Appartement,79,3,,,,,,2.35417,48.844948
2022-1679507,2022-08-31,000001,Vente,1232900,3,,RUE DES ARENES,0429,75005,75105,Paris 5e Arrondissement,75,,,75105000AG0001,,,9,79.07,,,,,,,,,1,3,Dépendance,,0,,,,,,2.35417,48.844948
2022-1679510,2022-08-10,000001,Vente,475000,284,,RUE SAINT JACQUES,8648,75005,75105,Paris 5e Arrondissement,75,,,75105000BG0071,,,16,,,,,,,,,,1,2,Appartement,29,1,,,,,,2.340867,48.841429
2022-1679510,2022-08-10,000001,Vente,475000,284,,RUE SAINT JACQUES,8648,75005,75105,Paris 5e Arrondissement,75,,,75105000BG0071,,,49,,,,,,,,,,1,3,Dépendance,,0,,,,,,2.340867,48.841429
2022-1679510,2022-08-10,000001,Vente,475000,284,,RUE SAINT JACQUES,8648,75005,75105,Paris 5e Arrondissement,75,,,75105000BG0071,,,16,,,,,,,,,,1,3,Dépendance,,0,,,,,,2.340867,48.841429
2022-1679523,2022-08-19,000001,Vente,2054871,137,,BD SAINT MICHEL,8705,75005,75105,Paris 5e Arrondissement,75,,,75105000BG0022,,,13,165.05,54,,,,,,,,2,2,Appartement,160,6,,,,,,2.338201,48.841803
2022-1679523,2022-08-19,000001,Vente,2054871,137,,BD SAINT MICHEL,8705,75005,75105,Paris 5e Arrondissement,75,,,75105000BG0022,,,30,,,,,,,,,,1,3,Dépendance,,0,,,,,,2.338201,48.841803
2022-1679523,2022-08-19,000001,Vente,2054871,137,,BD SAINT MICHEL,8705,75005,75105,Paris 5e Arrondissement,75,,,75105000BG0022,,,13,165.05,54,,,,,,,,2,3,Dépendance,,0,,,,,,2.338201,48.841803
2022-1679524,2022-08-31,000001,Vente,410000,14,B,RUE DE L ARBALETE,0405,75005,75105,Paris 5e Arrondissement,75,,,75105000AX0057,,,104,42.5,105,42.5,,,,,,,2,4,Local industriel. commercial ou assimilé,49,0,,,,,,2.348358,48.840336
2022-1679542,2022-08-26,000001,Vente,225000,13,,RUE GUY DE LA BROSSE,4434,75005,75105,Paris 5e Arrondissement,75,,,75105000AG0048,,,6,74.4,,,,,,,,,1,3,Dépendance,,0,,,,,,2.355319,48.84478
2022-1679542,2022-08-26,000001,Vente,225000,13,,RUE GUY DE LA BROSSE,4434,75005,75105,Paris 5e Arrondissement,75,,,75105000AG0048,,,6,74.4,,,,,,,,,1,2,Appartement,68,4,,,,,,2.355319,48.84478
2022-1679542,2022-08-26,000001,Vente,225000,13,,RUE GUY DE LA BROSSE,4434,75005,75105,Paris 5e Arrondissement,75,,,75105000AG0048,,,6,74.4,,,,,,,,,1,3,Dépendance,,0,,,,,,2.355319,48.84478
2022-1679547,2022-08-25,000001,Vente,132500,10,,BD SAINT GERMAIN,8619,75005,75105,Paris 5e Arrondissement,75,,,75105000AD0002,,,22,9.47,,,,,,,,,1,2,Appartement,11,1,,,,,,2.354871,48.849634
2022-1679552,2022-08-26,000001,Vente,200000,12,B,RUE DOMAT,2886,75005,75105,Paris 5e Arrondissement,75,,,75105000BQ0118,,,13,22.64,,,,,,,,,1,2,Appartement,23,1,,,,,,2.347026,48.850948
2022-1679557,2022-09-05,000001,Vente,311000,57,,RUE LACEPEDE,5220,75005,75105,Paris 5e Arrondissement,75,,,75105000AK0001,,,14,,,,,,,,,,1,2,Appartement,18,1,,,,,,2.349469,48.844268
2022-1679579,2022-08-30,000001,Vente,329000,28,,RUE DES FOSSES ST BERNARD,3747,75005,75105,Paris 5e Arrondissement,75,,,75105000AD0037,,,4010,29.19,,,,,,,,,1,2,Appartement,29,2,,,,,,2.353963,48.848397
2022-1679607,2022-08-17,000001,Vente,440000,65,,RUE MONGE,6432,75005,75105,Paris 5e Arrondissement,75,,,75105000AJ0116,,,12,,39,,,,,,,,2,2,Appartement,36,2,,,,,,2.352672,48.844036
2022-1679607,2022-08-17,000001,Vente,440000,65,,RUE MONGE,6432,75005,75105,Paris 5e Arrondissement,75,,,75105000AJ0116,,,12,,39,,,,,,,,2,3,Dépendance,,0,,,,,,2.352672,48.844036
2022-1679615,2022-09-06,000001,Vente,2100000,15,,RUE ROYER-COLLARD,8421,75005,75105,Paris 5e Arrondissement,75,,,75105000BH0002,,,15,140.34,6,,,,,,,,2,3,Dépendance,,0,,,,,,2.340861,48.845971
2022-1679615,2022-09-06,000001,Vente,2100000,15,,RUE ROYER-COLLARD,8421,75005,75105,Paris 5e Arrondissement,75,,,75105000BH0002,,,23,3.88,,,,,,,,,1,3,Dépendance,,0,,,,,,2.340861,48.845971
2022-1679615,2022-09-06,000001,Vente,2100000,15,,RUE ROYER-COLLARD,8421,75005,75105,Paris 5e Arrondissement,75,,,75105000BH0002,,,15,140.34,6,,,,,,,,2,2,Appartement,140,6,,,,,,2.340861,48.845971
2022-1679646,2022-08-29,000001,Vente,2725900,262,,RUE SAINT JACQUES,8648,75005,75105,Paris 5e Arrondissement,75,,,75105000BG0063,,,14,,50,135.71,,,,,,,2,2,Appartement,135,4,,,,,,2.341017,48.842487
2022-1679646,2022-08-29,000001,Vente,2725900,262,,RUE SAINT JACQUES,8648,75005,75105,Paris 5e Arrondissement,75,,,75105000BG0063,,,14,,50,135.71,,,,,,,2,3,Dépendance,,0,,,,,,2.341017,48.842487
2022-1679646,2022-08-29,000001,Vente,2725900,262,,RUE SAINT JACQUES,8648,75005,75105,Paris 5e Arrondissement,75,,,75105000BG0063,,,21,,,,,,,,,,1,3,Dépendance,,0,,,,,,2.341017,48.842487
2022-1679670,2022-08-29,000001,Vente,750000,13,,AV DES GOBELINS,4209,75005,75105,Paris 5e Arrondissement,75,,,75105000AV0018,,,37,68.74,,,,,,,,,1,2,Appartement,56,4,,,,,,2.351868,48.837755
2022-1679671,2022-08-31,000001,Vente,780000,4,,RUE DE POISSY,7566,75005,75105,Paris 5e Arrondissement,75,,,75105000AB0128,,,10,,23,53.53,,,,,,,2,3,Dépendance,,0,,,,,,2.353121,48.850144
2022-1679671,2022-08-31,000001,Vente,780000,4,,RUE DE POISSY,7566,75005,75105,Paris 5e Arrondissement,75,,,75105000AB0128,,,10,,23,53.53,,,,,,,2,2,Appartement,50,2,,,,,,2.353121,48.850144
2022-1679694,2022-08-31,000001,Vente,1270000,66,,RUE CLAUDE BERNARD,2069,75005,75105,Paris 5e Arrondissement,75,,,75105000AX0023,,,1,,16,90.05,,,,,,,2,2,Appartement,90,4,,,,,,2.346716,48.840218
2022-1679694,2022-08-31,000001,Vente,1270000,66,,RUE CLAUDE BERNARD,2069,75005,75105,Paris 5e Arrondissement,75,,,75105000AX0023,,,1,,16,90.05,,,,,,,2,3,Dépendance,,0,,,,,,2.346716,48.840218
2022-1679694,2022-08-31,000001,Vente,1270000,66,,RUE CLAUDE BERNARD,2069,75005,75105,Paris 5e Arrondissement,75,,,75105000AX0023,,,1,,16,90.05,,,,,,,2,3,Dépendance,,0,,,,,,2.346716,48.840218
2022-1679701,2022-09-02,000001,Vente,199000,86,,BD SAINT MARCEL,8690,75005,75105,Paris 5e Arrondissement,75,,,75105000AS0028,,,27,14.01,,,,,,,,,1,2,Appartement,15,1,,,,,,2.352742,48.83737
2022-1679704,2022-08-24,000001,Vente,487000,90,,BD SAINT MARCEL,8690,75005,75105,Paris 5e Arrondissement,75,,,75105000AV0028,,,55,43.13,56,,,,,,,,2,2,Appartement,44,2,,,,,,2.352265,48.837253
2022-1679704,2022-08-24,000001,Vente,487000,90,,BD SAINT MARCEL,8690,75005,75105,Paris 5e Arrondissement,75,,,75105000AV0028,,,55,43.13,56,,,,,,,,2,3,Dépendance,,0,,,,,,2.352265,48.837253
2022-1679738,2022-08-31,000001,Vente,313640,8,,RUE LINNE,5696,75005,75105,Paris 5e Arrondissement,75,,,75105000AG0053,,,24,,67,,,,,,,,2,2,Appartement,24,1,,,,,,2.355282,48.844459
2022-1679738,2022-08-31,000001,Vente,313640,8,,RUE LINNE,5696,75005,75105,Paris 5e Arrondissement,75,,,75105000AG0053,,,24,,67,,,,,,,,2,3,Dépendance,,0,,,,,,2.355282,48.844459
2022-1679744,2022-09-09,000001,Vente,255000,2,,RUE DES LYONNAIS,5868,75005,75105,Paris 5e Arrondissement,75,,,75105000AW0030,,,179,18.66,,,,,,,,,1,2,Appartement,19,1,,,,,,2.347476,48.83807
2022-1679765,2022-09-07,000001,Vente,205000,34,,RUE DU FER A MOULIN,3573,75005,75105,Paris 5e Arrondissement,75,,,75105000AU0043,,,3,20.27,,,,,,,,,1,3,Dépendance,,0,,,,,,2.352864,48.839309
2022-1679765,2022-09-07,000001,Vente,205000,34,,RUE DU FER A MOULIN,3573,75005,75105,Paris 5e Arrondissement,75,,,75105000AU0043,,,3,20.27,,,,,,,,,1,2,Appartement,23,1,,,,,,2.352864,48.839309
2022-1679782,2022-08-30,000001,Vente,800000,10,,RUE BERTHOLLET,0916,75005,75105,Paris 5e Arrondissement,75,,,75105000AW0016,,,4,,,,,,,,,,1,2,Appartement,70,2,,,,,,2.3457,48.839557
2022-1679796,2022-09-12,000001,Vente,1350000,26,,RUE PIERRE ET MARIE CURIE,7424,75005,75105,Paris 5e Arrondissement,75,,,75105000BI0063,,,38,,,,,,,,,,1,2,Appartement,110,2,,,,,,2.342689,48.845069
2022-1679797,2022-08-23,000001,Vente,350920,98,,RUE MONGE,6432,75005,75105,Paris 5e Arrondissement,75,,,75105000AL0067,,,38,,,,,,,,,,1,2,Appartement,27,2,,,,,,2.351362,48.840682
2022-1679797,2022-08-23,000001,Vente,350920,98,,RUE MONGE,6432,75005,75105,Paris 5e Arrondissement,75,,,75105000AL0067,,,38,,,,,,,,,,1,3,Dépendance,,0,,,,,,2.351362,48.840682
2022-1679799,2022-09-09,000001,Vente,1984900,11,B,RUE VAUQUELIN,9626,75005,75105,Paris 5e Arrondissement,75,,,75105000AX0034,,,5,133.46,,,,,,,,,1,3,Dépendance,,0,,,,,,2.347139,48.840742
2022-1679799,2022-09-09,000001,Vente,1984900,11,B,RUE VAUQUELIN,9626,75005,75105,Paris 5e Arrondissement,75,,,75105000AX0034,,,5,133.46,,,,,,,,,1,2,Appartement,135,5,,,,,,2.347139,48.840742
2022-1679810,2022-09-12,000001,Vente,230000,11,,RUE D ULM,9517,75005,75105,Paris 5e Arrondissement,75,,,75105000AZ0003,,,57,17,,,,,,,,,1,3,Dépendance,,0,,,,,,2.345625,48.844625
2022-1679870,2022-08-31,000001,Vente,890000,50,,BD DE PORT-ROYAL,7740,75005,75105,Paris 5e Arrondissement,75,,,75105000AW0102,,,38,,,,,,,,,,1,2,Appartement,78,4,,,,,,2.346666,48.837657
2022-1679878,2022-07-04,000001,Vente,310000,7,,RUE DE VALENCE,9546,75005,75105,Paris 5e Arrondissement,75,,,75105000AV0060,,,1,29.15,85,,,,,,,,2,3,Dépendance,,0,,,,,,2.349992,48.837804
2022-1679878,2022-07-04,000001,Vente,310000,7,,RUE DE VALENCE,9546,75005,75105,Paris 5e Arrondissement,75,,,75105000AV0060,,,1,29.15,85,,,,,,,,2,2,Appartement,43,2,,,,,,2.349992,48.837804
2022-1679880,2022-08-31,000001,Vente,892200,16,,RUE DES FOSSES ST BERNARD,3747,75005,75105,Paris 5e Arrondissement,75,,,75105000AD0028,,,38,58.91,,,,,,,,,1,2,Appartement,59,2,,,,,,2.354753,48.848666
