id_mutation,date_mutation,numero_disposition,nature_mutation,valeur_fonciere,adresse_numero,adresse_suffixe,adresse_nom_voie,adresse_code_voie,code_postal,code_commune,nom_commune,code_departement,ancien_code_commune,ancien_nom_commune,id_parcelle,ancien_id_parcelle,numero_volume,lot1_numero,lot1_surface_carrez,lot2_numero,lot2_surface_carrez,lot3_numero,lot3_surface_carrez,lot4_numero,lot4_surface_carrez,lot5_numero,lot5_surface_carrez,nombre_lots,code_type_local,type_local,surface_reelle_bati,nombre_pieces_principales,code_nature_culture,nature_culture,code_nature_culture_speciale,nature_culture_speciale,surface_terrain,longitude,latitude
2023-570795,2023-01-20,000001,Vente,54150,10,,RUE DES ARTS,0440,42000,42218,Saint-Étienne,42,,,42218000BW0069,,,7,31.21,,,,,,,,,1,2,Appartement,30,2,,,,,,4.390724,45.439392
2023-570797,2023-01-25,000001,Vente,65000,3,,PL DU PALAIS DE JUSTICE,6580,42000,42218,Saint-Étienne,42,,,42218000PW0004,,,38,,,,,,,,,,1,3,Dépendance,,0,,,,,,4.384709,45.437373
2023-570797,2023-01-25,000001,Vente,65000,3,,PL DU PALAIS DE JUSTICE,6580,42000,42218,Saint-Étienne,42,,,42218000PW0004,,,13,54.61,,,,,,,,,1,4,Local industriel. commercial ou assimilé,52,0,,,,,,4.384709,45.437373
2023-570800,2023-01-20,000001,Vente,92000,46,,RUE MONTESQUIEU,6190,42100,42218,Saint-Étienne,42,,,42218000HX0028,,,105,67.64,93,,,,,,,,2,2,Appartement,67,4,,,,,,4.403639,45.424875
2023-570800,2023-01-20,000001,Vente,92000,46,,RUE MONTESQUIEU,6190,42100,42218,Saint-Étienne,42,,,42218000HX0028,,,98,,,,,,,,,,1,3,Dépendance,,0,,,,,,4.403639,45.424875
2023-570800,2023-01-20,000001,Vente,92000,46,,RUE MONTESQUIEU,6190,42100,42218,Saint-Étienne,42,,,42218000HX0028,,,105,67.64,93,,,,,,,,2,3,Dépendance,,0,,,,,,4.403639,45.424875
2023-570805,2023-01-23,000001,Vente,101500,6,,PL HOTEL DE VILLE,4520,42000,42218,Saint-Étienne,42,,,42218000BV0053,,,208,,,,,,,,,,1,4,Local industriel. commercial ou assimilé,190,0,,,,,,4.386458,45.438988
2023-570813,2023-01-18,000001,Vente,58000,12,,RUE THIOLLIERE-MATRAT,8480,42100,42218,Saint-Étienne,42,,,42218000HK0015,,,26,,,,,,,,,,1,3,Dépendance,,0,,,,,,4.414944,45.440926
2023-570813,2023-01-18,000001,Vente,58000,12,,RUE THIOLLIERE-MATRAT,8480,42100,42218,Saint-Étienne,42,,,42218000HK0015,,,1,,45,65.46,,,,,,,2,3,Dépendance,,0,,,,,,4.414944,45.440926
2023-570813,2023-01-18,000001,Vente,58000,12,,RUE THIOLLIERE-MATRAT,8480,42100,42218,Saint-Étienne,42,,,42218000HK0015,,,1,,45,65.46,,,,,,,2,2,Appartement,65,3,,,,,,4.414944,45.440926
2023-570815,2023-01-12,000001,Vente,150000,20,,RUE DE LA COLLINE,2210,42000,42218,Saint-Étienne,42,,,42218000PV0092,,,5,99.75,,,,,,,,,1,3,Dépendance,,0,,,,,,4.383602,45.433769
2023-570815,2023-01-12,000001,Vente,150000,20,,RUE DE LA COLLINE,2210,42000,42218,Saint-Étienne,42,,,42218000PV0092,,,31,,46,99.75,,,,,,,2,3,Dépendance,,0,,,,,,4.383602,45.433769
2023-570815,2023-01-12,000001,Vente,150000,20,,RUE DE LA COLLINE,2210,42000,42218,Saint-Étienne,42,,,42218000PV0092,,,31,,46,99.75,,,,,,,2,2,Appartement,100,5,,,,,,4.383602,45.433769
2023-570817,2023-01-13,000001,Vente,72000,2,B,RUE NICEPHORE NIEPCE,6430,42100,42218,Saint-Étienne,42,,,42218000KO0009,,,121,,165,89.01,,,,,,,2,3,Dépendance,,0,,,,,,4.403276,45.412764
2023-570817,2023-01-13,000001,Vente,72000,2,B,RUE NICEPHORE NIEPCE,6430,42100,42218,Saint-Étienne,42,,,42218000KO0009,,,121,,165,89.01,,,,,,,2,2,Appartement,88,4,,,,,,4.403276,45.412764
2023-570817,2023-01-13,000001,Vente,72000,2,B,RUE NICEPHORE NIEPCE,6430,42100,42218,Saint-Étienne,42,,,42218000KO0009,,,121,,165,89.01,,,,,,,2,3,Dépendance,,0,,,,,,4.403276,45.412764
2023-570818,2023-01-19,000001,Vente,74500,7,B,RUE DOMBASLE,2880,42100,42218,Saint-Étienne,42,,,42218000LN0015,,,253,,53,71.19,,,,,,,2,3,Dépendance,,0,,,,,,4.389816,45.421512
2023-570818,2023-01-19,000001,Vente,74500,7,B,RUE DOMBASLE,2880,42100,42218,Saint-Étienne,42,,,42218000LN0015,,,253,,53,71.19,,,,,,,2,2,Appartement,67,4,,,,,,4.389816,45.421512
2023-570819,2023-01-23,000001,Vente,11500,30,,BD JULES JANIN,5140,42000,42218,Saint-Étienne,42,,,42218000CI0001,,,77,,,,,,,,,,1,3,Dépendance,,0,,,,,,4.390386,45.448207
2023-570820,2023-01-13,000001,Vente,64500,83,,RUE DESIRE CLAUDE,2730,42100,42218,Saint-Étienne,42,,,42218000MW0060,,,43,,,,,,,,,,1,3,Dépendance,,0,,,,,,4.390502,45.424529
2023-570820,2023-01-13,000001,Vente,64500,83,,RUE DESIRE CLAUDE,2730,42100,42218,Saint-Étienne,42,,,42218000MW0060,,,43,,,,,,,,,,1,2,Appartement,60,4,,,,,,4.390502,45.424529
2023-570822,2023-01-26,000001,Vente,195000,17,,RUE VINGT NEUF BRUMAIRE,9000,42100,42218,Saint-Étienne,42,,,42218000HY0143,,,217,,,,,,,,,,1,3,Dépendance,,0,,,,,,4.404274,45.422696
2023-570822,2023-01-26,000001,Vente,195000,17,,RUE VINGT NEUF BRUMAIRE,9000,42100,42218,Saint-Étienne,42,,,42218000HY0143,,,212,95.89,215,95.89,234,,,,,,3,2,Appartement,96,4,,,,,,4.404274,45.422696
2023-570822,2023-01-26,000001,Vente,195000,17,,RUE VINGT NEUF BRUMAIRE,9000,42100,42218,Saint-Étienne,42,,,42218000HY0143,,,236,,,,,,,,,,1,3,Dépendance,,0,,,,,,4.404274,45.422696
2023-570822,2023-01-26,000001,Vente,195000,17,,RUE VINGT NEUF BRUMAIRE,9000,42100,42218,Saint-Étienne,42,,,42218000HY0143,,,212,95.89,215,95.89,234,,,,,,3,3,Dépendance,,0,,,,,,4.404274,45.422696
2023-570829,2023-01-16,000001,Vente,13000,8,,RUE PROUDHON,7370,42100,42218,Saint-Étienne,42,,,42218000LO0139,,,21,,6,,,,,,,,2,4,Local industriel. commercial ou assimilé,42,0,,,,,,4.389108,45.417407
2023-570830,2023-01-16,000001,Vente,75000,1,,RUE GAMBETTA,3830,42000,42218,Saint-Étienne,42,,,42218000EP0219,,,104,46.11,,,,,,,,,1,2,Appartement,45,3,,,,,,4.388259,45.435841
2023-570833,2023-01-24,000001,Vente,175000,1,,RUE DES FLORALIES,3486,42000,42218,Saint-Étienne,42,,,42218000CT0156,,,,,,,,,,,,,0,1,Maison,74,4,S,sols,,,817,4.392395,45.466909
2023-570833,2023-01-24,000001,Vente,175000,1,,RUE DES FLORALIES,3486,42000,42218,Saint-Étienne,42,,,42218000CT0156,,,,,,,,,,,,,0,4,Local industriel. commercial ou assimilé,44,0,S,sols,,,817,4.392395,45.466909
2023-570835,2023-01-23,000001,Vente,40000,17,,RUE MICHEL SERVET,5910,42000,42218,Saint-Étienne,42,,,42218000BX0081,,,17,48.25,,,,,,,,,1,2,Appartement,45,2,,,,,,4.390263,45.440757
2023-570835,2023-01-23,000001,Vente,40000,17,,RUE MICHEL SERVET,5910,42000,42218,Saint-Étienne,42,,,42218000BX0081,,,17,48.25,,,,,,,,,1,3,Dépendance,,0,,,,,,4.390263,45.440757
2023-570840,2023-01-26,000001,Vente,98700,61,,RUE DESIRE CLAUDE,2730,42100,42218,Saint-Étienne,42,,,42218000MW0044,,,27,76.83,,,,,,,,,1,3,Dépendance,,0,,,,,,4.389972,45.425991
2023-570840,2023-01-26,000001,Vente,98700,61,,RUE DESIRE CLAUDE,2730,42100,42218,Saint-Étienne,42,,,42218000MW0044,,,27,76.83,,,,,,,,,1,2,Appartement,81,4,,,,,,4.389972,45.425991
2023-570846,2023-01-30,000001,Vente,55000,1,,RUE VIVARAIZE,9080,42100,42218,Saint-Étienne,42,,,42218000LM0027,,,21,55.6,30,,,,,,,,2,2,Appartement,55,1,,,,,,4.398178,45.423215
2023-570851,2023-01-31,000001,Vente,93330,29,,RUE DES DOCTEURS CHARCOT,2870,42100,42218,Saint-Étienne,42,,,42218000LM0218,,,3,69.56,,,,,,,,,1,2,Appartement,66,3,,,,,,4.393532,45.421035
2023-570851,2023-01-31,000001,Vente,93330,29,,RUE DES DOCTEURS CHARCOT,2870,42100,42218,Saint-Étienne,42,,,42218000LM0218,,,402,,,,,,,,,,1,3,Dépendance,,0,,,,,,4.393532,45.421035
2023-570855,2023-01-16,000001,Vente,29500,82,,RUE DES DOCTEURS CHARCOT,2870,42100,42218,Saint-Étienne,42,,,42218000LP0177,,,101,18.9,,,,,,,,,1,2,Appartement,19,1,,,,,,4.392735,45.417834
2023-570860,2023-01-16,000001,Vente,29500,82,,RUE DES DOCTEURS CHARCOT,2870,42100,42218,Saint-Étienne,42,,,42218000LP0177,,,102,19.9,,,,,,,,,1,2,Appartement,20,1,,,,,,4.392735,45.417834
2023-570866,2023-01-25,000001,Vente,54394,62,,RUE DE LA SABLIERE,7950,42000,42218,Saint-Étienne,42,,,42218000OZ0073,,,11,,12,36.57,,,,,,,2,3,Dépendance,,0,,,,,,4.382984,45.431199
2023-570866,2023-01-25,000001,Vente,54394,62,,RUE DE LA SABLIERE,7950,42000,42218,Saint-Étienne,42,,,42218000OZ0073,,,11,,12,36.57,,,,,,,2,2,Appartement,40,1,,,,,,4.382984,45.431199
2023-570870,2023-01-27,000001,Vente,78000,22,,RUE DES DOCTEURS CHARCOT,2870,42100,42218,Saint-Étienne,42,,,42218000LN0207,,,10,,15,58.97,,,,,,,2,2,Appartement,61,2,,,,,,4.391888,45.421881
2023-570870,2023-01-27,000001,Vente,78000,22,,RUE DES DOCTEURS CHARCOT,2870,42100,42218,Saint-Étienne,42,,,42218000LN0207,,,10,,15,58.97,,,,,,,2,3,Dépendance,,0,,,,,,4.391888,45.421881
2023-570870,2023-01-27,000001,Vente,78000,11,,RUE JEAN ALLEMANE,4730,42100,42218,Saint-Étienne,42,,,42218000LN0208,,,10,,,,,,,,,,1,3,Dépendance,,0,,,,,,4.391617,45.421817
2023-570874,2023-01-24,000001,Vente,6000,11,,ALL RICHARD WAGNER,7672,42000,42218,Saint-Étienne,42,,,42218000CX0157,,,1451,,,,,,,,,,1,3,Dépendance,,0,,,,,,4.401255,45.470628
2023-570879,2023-01-24,000001,Vente,69800,3,,RUE ALBERT POYLO,0127,42000,42218,Saint-Étienne,42,,,42218000CO0016,,,99,,,,,,,,,,1,3,Dépendance,,0,,,,,,4.384078,45.454563
2023-570879,2023-01-24,000001,Vente,69800,66,,RUE BERGSON,1020,42000,42218,Saint-Étienne,42,,,42218000CO0017,,,189,,78,,,,,,,,2,3,Dépendance,,0,,,,,,4.383971,45.455111
2023-570879,2023-01-24,000001,Vente,69800,66,,RUE BERGSON,1020,42000,42218,Saint-Étienne,42,,,42218000CO0017,,,189,,78,,,,,,,,2,2,Appartement,46,2,,,,,,4.383971,45.455111
2023-570891,2023-01-13,000001,Vente,185000,5,,PL MAL FOCH,5690,42000,42218,Saint-Étienne,42,,,42218000AK0041,,,1111,,1123,159.7,,,,,,,2,2,Appartement,162,6,,,,,,4.380518,45.452261
2023-570891,2023-01-13,000001,Vente,185000,5,,PL MAL FOCH,5690,42000,42218,Saint-Étienne,42,,,42218000AK0041,,,1111,,1123,159.7,,,,,,,2,3,Dépendance,,0,,,,,,4.380518,45.452261
2023-570891,2023-01-13,000001,Vente,185000,5,,PL MAL FOCH,5690,42000,42218,Saint-Étienne,42,,,42218000AK0041,,,2232,,,,,,,,,,1,3,Dépendance,,0,,,,,,4.380518,45.452261
2023-570891,2023-01-13,000001,Vente,185000,5,,PL MAL FOCH,5690,42000,42218,Saint-Étienne,42,,,42218000AK0041,,,1117,,,,,,,,,,1,3,Dépendance,,0,,,,,,4.380518,45.452261
2023-570892,2023-01-24,000001,Vente,7500,30,,RUE BEAUBRUN,0750,42000,42218,Saint-Étienne,42,,,42218000OW0039,,,9,,,,,,,,,,1,3,Dépendance,,0,,,,,,4.381919,45.434147
2023-570892,2023-01-24,000001,Vente,7500,30,,RUE BEAUBRUN,0750,42000,42218,Saint-Étienne,42,,,42218000OW0039,,,1,,4,,,,,,,,2,3,Dépendance,,0,,,,,,4.381919,45.434147
2023-570892,2023-01-24,000001,Vente,7500,30,,RUE BEAUBRUN,0750,42000,42218,Saint-Étienne,42,,,42218000OW0039,,,1,,4,,,,,,,,2,3,Dépendance,,0,,,,,,4.381919,45.434147
2023-570892,2023-01-24,000001,Vente,7500,30,,RUE BEAUBRUN,0750,42000,42218,Saint-Étienne,42,,,42218000OW0039,,,10,,,,,,,,,,1,3,Dépendance,,0,,,,,,4.381919,45.434147
2023-570893,2023-01-31,000001,Vente,75580,6,,RUE DERVIEUX,2690,42000,42218,Saint-Étienne,42,,,42218000BX0015,,,32,52.12,5,,6,,,,,,3,3,Dépendance,,0,,,,,,4.388522,45.442029
2023-570893,2023-01-31,000001,Vente,75580,6,,RUE DERVIEUX,2690,42000,42218,Saint-Étienne,42,,,42218000BX0015,,,32,52.12,5,,6,,,,,,3,2,Appartement,51,3,,,,,,4.388522,45.442029
2023-570893,2023-01-31,000001,Vente,75580,6,,RUE DERVIEUX,2690,42000,42218,Saint-Étienne,42,,,42218000BX0015,,,32,52.12,5,,6,,,,,,3,3,Dépendance,,0,,,,,,4.388522,45.442029
2023-570895,2023-01-23,000001,Vente,95000,71,,RUE JEAN BAPTISTE DAVID,4760,42100,42218,Saint-Étienne,42,,,42218000HX0008,,,475,,,,,,,,,,1,3,Dépendance,,0,,,,,,4.398859,45.426107
2023-570895,2023-01-23,000001,Vente,95000,73,,RUE JEAN BAPTISTE DAVID,4760,42100,42218,Saint-Étienne,42,,,42218000HX0008,,,85,,95,75.12,,,,,,,2,3,Dépendance,,0,,,,,,4.398859,45.426107
2023-570895,2023-01-23,000001,Vente,95000,73,,RUE JEAN BAPTISTE DAVID,4760,42100,42218,Saint-Étienne,42,,,42218000HX0008,,,85,,95,75.12,,,,,,,2,2,Appartement,74,4,,,,,,4.398859,45.426107
2023-570896,2023-01-31,000001,Vente,6000,8,,RUE MI-CAREME,5860,42000,42218,Saint-Étienne,42,,,42218000BV0082,,,76,,,,,,,,,,1,4,Local industriel. commercial ou assimilé,12,0,,,,,,4.384574,45.438187
2023-570897,2023-01-23,000001,Vente,70000,71,,RUE ROYET,7930,42000,42218,Saint-Étienne,42,,,42218000BZ0100,,,26,46.27,3,,,,,,,,2,2,Appartement,45,2,,,,,,4.388549,45.443754
2023-570897,2023-01-23,000001,Vente,70000,71,,RUE ROYET,7930,42000,42218,Saint-Étienne,42,,,42218000BZ0100,,,26,46.27,3,,,,,,,,2,3,Dépendance,,0,,,,,,4.388549,45.443754
2023-570901,2023-01-30,000001,Vente,173000,2,,AV JACQUEMOND,4650,42000,42218,Saint-Étienne,42,,,42218000AN0045,,,17,85.42,18,56.76,2,,3,,5,,5,2,Appartement,145,4,,,,,,4.37941,45.447064
2023-570901,2023-01-30,000001,Vente,173000,2,,AV JACQUEMOND,4650,42000,42218,Saint-Étienne,42,,,42218000AN0045,,,17,85.42,18,56.76,2,,3,,5,,5,3,Dépendance,,0,,,,,,4.37941,45.447064
2023-570902,2023-01-24,000001,Vente,94348.07,7,,RUE DE LA REPUBLIQUE,7630,42000,42218,Saint-Étienne,42,,,42218000BW0076,,,27,,3,50.49,,,,,,,2,3,Dépendance,,0,,,,,,4.3898,45.438874
2023-570902,2023-01-24,000001,Vente,94348.07,7,,RUE DE LA REPUBLIQUE,7630,42000,42218,Saint-Étienne,42,,,42218000BW0076,,,27,,3,50.49,,,,,,,2,2,Appartement,54,1,,,,,,4.3898,45.438874
2023-570909,2023-01-12,000001,Vente,36600,42,,RUE GUTENBERG,4280,42100,42218,Saint-Étienne,42,,,42218000KS0016,,,105,41.89,81,,,,,,,,2,3,Dépendance,,0,,,,,,4.402054,45.415472
2023-570909,2023-01-12,000001,Vente,36600,42,,RUE GUTENBERG,4280,42100,42218,Saint-Étienne,42,,,42218000KS0016,,,105,41.89,81,,,,,,,,2,2,Appartement,35,2,,,,,,4.402054,45.415472
2023-570911,2023-01-17,000001,Vente,500,25,,RUE FERDINAND CLAVEL,3435,42100,42218,Saint-Étienne,42,,,42218309AR0386,,,,,,,,,,,,,0,,,,,J,jardins,POTAG,Jardin potager,239,4.445191,45.43339
2023-570921,2023-01-19,000001,Vente,262200,44,,RUE CHARLES DE GAULLE,1770,42000,42218,Saint-Étienne,42,,,42218000CD0139,,,41,101,,,,,,,,,1,2,Appartement,99,4,,,,,,4.385586,45.445556
2023-570921,2023-01-19,000001,Vente,262200,44,,RUE CHARLES DE GAULLE,1770,42000,42218,Saint-Étienne,42,,,42218000CD0139,,,29,,,,,,,,,,1,3,Dépendance,,0,,,,,,4.385586,45.445556
2023-570921,2023-01-19,000001,Vente,262200,44,,RUE CHARLES DE GAULLE,1770,42000,42218,Saint-Étienne,42,,,42218000CD0139,,,8,,,,,,,,,,1,3,Dépendance,,0,,,,,,4.385586,45.445556
2023-570922,2023-01-27,000001,Vente,122000,22,,RUE EDMOND CHARPENTIER,3000,42000,42218,Saint-Étienne,42,,,42218000AK0044,,,13,65.13,,,,,,,,,1,2,Appartement,65,3,,,,,,4.380767,45.453364
2023-570922,2023-01-27,000001,Vente,122000,22,B,RUE EDMOND CHARPENTIER,3000,42000,42218,Saint-Étienne,42,,,42218000AK0044,,,3,,,,,,,,,,1,3,Dépendance,,0,,,,,,4.380767,45.453364
2023-570922,2023-01-27,000001,Vente,122000,22,,RUE EDMOND CHARPENTIER,3000,42000,42218,Saint-Étienne,42,,,42218000AK0044,,,13,65.13,,,,,,,,,1,3,Dépendance,,0,,,,,,4.380767,45.453364
2023-570923,2023-02-02,000001,Vente,85500,80,B,RUE MARENGO,5700,42000,42218,Saint-Étienne,42,,,42218000AM0080,,,6,,,,,,,,,,1,3,Dépendance,,0,,,,,,4.383537,45.448839
2023-570923,2023-02-02,000001,Vente,85500,80,B,RUE MARENGO,5700,42000,42218,Saint-Étienne,42,,,42218000AM0080,,,26,,41,68.44,,,,,,,2,2,Appartement,69,4,,,,,,4.383537,45.448839
2023-570923,2023-02-02,000001,Vente,85500,80,B,RUE MARENGO,5700,42000,42218,Saint-Étienne,42,,,42218000AM0080,,,26,,41,68.44,,,,,,,2,3,Dépendance,,0,,,,,,4.383537,45.448839
2023-570926,2023-01-30,000001,Vente,80000,25,,RUE EMILE CLERMONT,3080,42100,42218,Saint-Étienne,42,,,42218000HY0050,,,287,,309,64.1,,,,,,,2,2,Appartement,135,5,,,,,,4.408377,45.420995
2023-570926,2023-01-30,000001,Vente,80000,25,,RUE EMILE CLERMONT,3080,42100,42218,Saint-Étienne,42,,,42218000HY0050,,,287,,309,64.1,,,,,,,2,3,Dépendance,,0,,,,,,4.408377,45.420995
2023-570926,2023-01-30,000001,Vente,80000,25,,RUE EMILE CLERMONT,3080,42100,42218,Saint-Étienne,42,,,42218000HY0050,,,287,,309,64.1,,,,,,,2,3,Dépendance,,0,,,,,,4.408377,45.420995
2023-570926,2023-01-30,000001,Vente,80000,25,,RUE EMILE CLERMONT,3080,42100,42218,Saint-Étienne,42,,,42218000HY0050,,,566,,,,,,,,,,1,3,Dépendance,,0,,,,,,4.408377,45.420995
2023-570936,2023-01-23,000001,Vente,380000,14,,RUE DE LA PLAGNE,7160,42100,42218,Saint-Étienne,42,,,42218000HI0026,,,,,,,,,,,,,0,3,Dépendance,,0,S,sols,,,359,4.40294,45.438695
2023-570936,2023-01-23,000001,Vente,380000,14,,RUE DE LA PLAGNE,7160,42100,42218,Saint-Étienne,42,,,42218000HI0026,,,,,,,,,,,,,0,2,Appartement,31,1,S,sols,,,359,4.40294,45.438695
2023-570936,2023-01-23,000001,Vente,380000,14,,RUE DE LA PLAGNE,7160,42100,42218,Saint-Étienne,42,,,42218000HI0026,,,,,,,,,,,,,0,2,Appartement,28,1,S,sols,,,359,4.40294,45.438695
2023-570936,2023-01-23,000001,Vente,380000,14,,RUE DE LA PLAGNE,7160,42100,42218,Saint-Étienne,42,,,42218000HI0026,,,,,,,,,,,,,0,2,Appartement,32,1,S,sols,,,359,4.40294,45.438695
2023-570936,2023-01-23,000001,Vente,380000,14,,RUE DE LA PLAGNE,7160,42100,42218,Saint-Étienne,42,,,42218000HI0026,,,,,,,,,,,,,0,2,Appartement,22,0,S,sols,,,359,4.40294,45.438695
2023-570936,2023-01-23,000001,Vente,380000,14,,RUE DE LA PLAGNE,7160,42100,42218,Saint-Étienne,42,,,42218000HI0026,,,,,,,,,,,,,0,2,Appartement,45,2,S,sols,,,359,4.40294,45.438695
2023-570936,2023-01-23,000001,Vente,380000,14,,RUE DE LA PLAGNE,7160,42100,42218,Saint-Étienne,42,,,42218000HI0026,,,,,,,,,,,,,0,2,Appartement,47,2,S,sols,,,359,4.40294,45.438695
2023-570936,2023-01-23,000001,Vente,380000,14,,RUE DE LA PLAGNE,7160,42100,42218,Saint-Étienne,42,,,42218000HI0026,,,,,,,,,,,,,0,2,Appartement,16,1,S,sols,,,359,4.40294,45.438695
2023-570936,2023-01-23,000001,Vente,380000,14,,RUE DE LA PLAGNE,7160,42100,42218,Saint-Étienne,42,,,42218000HI0026,,,,,,,,,,,,,0,2,Appartement,79,3,S,sols,,,359,4.40294,45.438695
2023-570936,2023-01-23,000001,Vente,380000,14,,RUE DE LA PLAGNE,7160,42100,42218,Saint-Étienne,42,,,42218000HI0026,,,,,,,,,,,,,0,4,Local industriel. commercial ou assimilé,28,0,S,sols,,,359,4.40294,45.438695
2023-570936,2023-01-23,000001,Vente,380000,14,,RUE DE LA PLAGNE,7160,42100,42218,Saint-Étienne,42,,,42218000HI0026,,,,,,,,,,,,,0,4,Local industriel. commercial ou assimilé,39,0,S,sols,,,359,4.40294,45.438695
2023-570936,2023-01-23,000001,Vente,380000,14,,RUE DE LA PLAGNE,7160,42100,42218,Saint-Étienne,42,,,42218000HI0026,,,,,,,,,,,,,0,3,Dépendance,,0,S,sols,,,359,4.40294,45.438695
2023-570936,2023-01-23,000001,Vente,380000,14,,RUE DE LA PLAGNE,7160,42100,42218,Saint-Étienne,42,,,42218000HI0026,,,,,,,,,,,,,0,3,Dépendance,,0,S,sols,,,359,4.40294,45.438695
2023-570936,2023-01-23,000001,Vente,380000,14,,RUE DE LA PLAGNE,7160,42100,42218,Saint-Étienne,42,,,42218000HI0026,,,,,,,,,,,,,0,3,Dépendance,,0,S,sols,,,359,4.40294,45.438695
2023-570936,2023-01-23,000001,Vente,380000,14,,RUE DE LA PLAGNE,7160,42100,42218,Saint-Étienne,42,,,42218000HI0026,,,,,,,,,,,,,0,4,Local industriel. commercial ou assimilé,27,0,S,sols,,,359,4.40294,45.438695
2023-570939,2023-01-31,000001,Vente,150000,8,,RUE FRANCIS GARNIER,3690,42000,42218,Saint-Étienne,42,,,42218000BX0116,,,21,,22,,23,,24,,25,,20,2,Appartement,130,5,,,,,,4.388358,45.44141
2023-570940,2023-01-24,000001,Vente,177500,5,B,CRS FAURIEL,3390,42100,42218,Saint-Étienne,42,,,42218000HR0001,,,27,,43,92.73,,,,,,,2,2,Appartement,93,4,,,,,,4.396436,45.430732
2023-570940,2023-01-24,000001,Vente,177500,5,B,CRS FAURIEL,3390,42100,42218,Saint-Étienne,42,,,42218000HR0001,,,27,,43,92.73,,,,,,,2,3,Dépendance,,0,,,,,,4.396436,45.430732
2023-570940,2023-01-24,000001,Vente,177500,5,B,CRS FAURIEL,3390,42100,42218,Saint-Étienne,42,,,42218000HR0001,,,7,,,,,,,,,,1,3,Dépendance,,0,,,,,,4.396436,45.430732
2023-570942,2023-01-25,000001,Vente,70000,6,A,AV DU PILAT,7144,42100,42218,Saint-Étienne,42,,,42218309AI0262,,,,,,,,,,,,,0,4,Local industriel. commercial ou assimilé,300,0,S,sols,,,388,4.434233,45.432488
2023-570943,2023-01-24,000001,Vente,245000,37,,AV LA LIBERATION,5420,42000,42218,Saint-Étienne,42,,,42218000EN0071,,,27,145.34,3,,4,,5,,,,4,4,Local industriel. commercial ou assimilé,100,0,,,,,,4.393195,45.438144
2023-570943,2023-01-24,000001,Vente,245000,37,,AV LA LIBERATION,5420,42000,42218,Saint-Étienne,42,,,42218000EN0071,,,100,,,,,,,,,,1,4,Local industriel. commercial ou assimilé,46,0,,,,,,4.393195,45.438144
2023-570943,2023-01-24,000001,Vente,245000,37,,AV LA LIBERATION,5420,42000,42218,Saint-Étienne,42,,,42218000EN0071,,,65,,,,,,,,,,1,3,Dépendance,,0,,,,,,4.393195,45.438144
2023-570943,2023-01-24,000001,Vente,245000,37,,AV LA LIBERATION,5420,42000,42218,Saint-Étienne,42,,,42218000EN0071,,,29,116.4,,,,,,,,,1,4,Local industriel. commercial ou assimilé,115,0,,,,,,4.393195,45.438144
2023-570945,2023-01-27,000001,Vente,57000,46,,BD JULES JANIN,5140,42000,42218,Saint-Étienne,42,,,42218000CI0021,,,8,,93,64.64,,,,,,,2,2,Appartement,63,3,,,,,,4.395757,45.447496
2023-570945,2023-01-27,000001,Vente,57000,46,,BD JULES JANIN,5140,42000,42218,Saint-Étienne,42,,,42218000CI0021,,,8,,93,64.64,,,,,,,2,3,Dépendance,,0,,,,,,4.395757,45.447496
2023-570945,2023-01-27,000001,Vente,57000,46,,BD JULES JANIN,5140,42000,42218,Saint-Étienne,42,,,42218000CI0021,,,170,,,,,,,,,,1,3,Dépendance,,0,,,,,,4.395757,45.447496
2023-570948,2023-01-06,000001,Vente,47000,40,,RUE VIRGILE,9050,42100,42218,Saint-Étienne,42,,,42218000IP0011,,,51,27.49,,,,,,,,,1,2,Appartement,28,1,,,,,,4.425024,45.418959
2023-570953,2023-01-05,000001,Vente,182000,25,,RUE MARTYRS DE VINGRE,5760,42000,42218,Saint-Étienne,42,,,42218000EP0112,,,21,,22,,,,,,,,2,2,Appartement,70,1,,,,,,4.390391,45.435954
2023-570953,2023-01-05,000001,Vente,182000,25,,RUE MARTYRS DE VINGRE,5760,42000,42218,Saint-Étienne,42,,,42218000EP0112,,,23,,24,125.96,25,,26,,,,4,4,Local industriel. commercial ou assimilé,176,0,,,,,,4.390391,45.435954
2023-570957,2023-01-20,000001,Vente,93000,21,,RUE DE LA RESISTANCE,7650,42000,42218,Saint-Étienne,42,,,42218000BV0060,,,22,,35,48.32,,,,,,,2,2,Appartement,48,2,,,,,,4.38629,45.438395
2023-570957,2023-01-20,000001,Vente,93000,21,,RUE DE LA RESISTANCE,7650,42000,42218,Saint-Étienne,42,,,42218000BV0060,,,22,,35,48.32,,,,,,,2,3,Dépendance,,0,,,,,,4.38629,45.438395
2023-570961,2023-01-25,000001,Vente,105000,55,,RUE DES PASSEMENTIERS,6700,42100,42218,Saint-Étienne,42,,,42218000KZ0049,,,10,,,,,,,,,,1,3,Dépendance,,0,,,,,,4.395356,45.418832
2023-570961,2023-01-25,000001,Vente,105000,55,,RUE DES PASSEMENTIERS,6700,42100,42218,Saint-Étienne,42,,,42218000KZ0049,,,418,,,,,,,,,,1,2,Appartement,75,2,,,,,,4.395356,45.418832
2023-570962,2023-01-10,000001,Vente,287000,15,,RUE GAL FOY,3940,42000,42218,Saint-Étienne,42,,,42218000EM0128,,,18,61.43,,,,,,,,,1,2,Appartement,61,2,,,,,,4.387968,45.437113
